week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,episode_launch_details
2022-10-16,TV (English),2,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,122780000,,,4,false,
2022-10-16,TV (English),3,The Midnight Club,The Midnight Club: Season 1,49870000,,,2,false,
2022-10-16,TV (English),4,Conversations with a Killer: The Jeffrey Dahmer Tapes,Conversations with a Killer: The Jeffrey Dahmer Tapes: Limited Series,27710000,,,2,false,
2022-10-16,TV (English),5,Dynasty,Dynasty: Season 5,18230000,,,4,false,
2022-10-16,TV (English),6,Oddballs,Oddballs: Season 1,11900000,,,1,false,
2022-10-16,TV (English),7,The Blacklist,The Blacklist: Season 9,11800000,,,1,false,
2022-10-16,TV (English),8,Bling Empire,Bling Empire: Season 3,10630000,,,2,false,
2022-10-16,TV (English),9,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,9690000,,,5,false,
2022-10-16,TV (English),10,The Mole,The Mole: Season 1,9640000,,,1,false,
2022-10-16,TV (Non-English),1,High Water,High Water: Season 1,31040000,,,2,false,
2022-10-16,TV (Non-English),2,The Empress,The Empress: Season 1,28080000,,,3,false,
2022-10-16,TV (Non-English),3,Little Women,Little Women: Limited Series,24990000,,,6,false,
2022-10-16,TV (Non-English),4,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,12150000,,,15,false,
2022-10-16,TV (Non-English),5,"El Rey, Vicente Fern�ndez","El Rey, Vicente Fern�ndez: Season 1",9360000,,,5,false,
2022-10-16,TV (Non-English),6,Holy Family,Holy Family: Season 1,8510000,,,1,false,
2022-10-16,TV (Non-English),7,Alchemy of Souls,Alchemy of Souls: Part 1,7750000,,,15,false,
2022-10-16,TV (Non-English),8,Glitch,Glitch: Limited Series,7440000,,,1,false,
2022-10-16,TV (Non-English),9,Young Lady and Gentleman,N/A,7070000,,,8,false,
2022-10-16,TV (Non-English),10,Chiquititas,N/A,6000000,,,2,false,
2022-10-09,Films (English),1,Luckiest Girl Alive,N/A,43080000,,,1,false,
2022-10-09,Films (English),2,Mr. Harrigan's Phone,N/A,35420000,,,1,false,
2022-10-09,Films (English),3,Last Seen Alive,N/A,18810000,,,2,false,
2022-10-09,Films (English),4,Blonde,N/A,17410000,,,2,false,
2022-10-09,Films (English),5,Lou,N/A,12600000,,,3,false,
2022-10-09,Films (English),6,The Boss Baby,N/A,8510000,,,1,false,
2022-10-09,Films (English),7,Sing,N/A,8420000,,,1,false,
2022-10-09,Films (English),8,Marauders,N/A,8350000,,,2,false,
2022-10-09,Films (English),9,The Redeem Team,N/A,7850000,,,1,false,
2022-10-09,Films (English),10,Minions & More Volume 1,N/A,7090000,,,3,false,
2022-10-09,Films (Non-English),1,An�k�l�p�,N/A,8730000,,,2,false,
2022-10-09,Films (Non-English),2,Laal Singh Chaddha,N/A,6630000,,,1,false,
2022-10-09,Films (Non-English),3,Old People,N/A,6480000,,,1,false,
2022-10-09,Films (Non-English),4,Plan A Plan B,N/A,5130000,,,2,false,
2022-10-09,Films (Non-English),5,Togo,N/A,4140000,,,1,false,
2022-10-09,Films (Non-English),6,Jumping from High Places,N/A,3700000,,,1,false,
2022-10-09,Films (Non-English),7,ATHENA,N/A,2830000,,,3,false,
2022-10-09,Films (Non-English),8,Brazil 2002 - Behind the Scenes of Brazil's Fifth FIFA World Cup Victory,N/A,1770000,,,1,false,
2022-10-09,Films (Non-English),9,Ranga Ranga Vaibhavanga,N/A,1620000,,,1,false,
2022-10-09,Films (Non-English),10,Saakini Daakini,N/A,1370000,,,1,false,
2022-10-09,TV (English),1,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,205330000,,,3,false,
2022-10-09,TV (English),2,Conversations with a Killer: The Jeffrey Dahmer Tapes,Conversations with a Killer: The Jeffrey Dahmer Tapes: Limited Series,31400000,,,1,false,
2022-10-09,TV (English),3,Dynasty,Dynasty: Season 5,27830000,,,3,false,
2022-10-09,TV (English),4,The Midnight Club,The Midnight Club: Season 1,18790000,,,1,false,
2022-10-09,TV (English),5,Bling Empire,Bling Empire: Season 3,15210000,,,1,false,
2022-10-09,TV (English),6,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,14960000,,,4,false,
2022-10-09,TV (English),7,Cobra Kai,Cobra Kai: Season 5,13530000,,,5,false,
2022-10-09,TV (English),8,Heartbreak High,Heartbreak High: Season 1,9480000,,,3,false,
2022-10-09,TV (English),9,Stranger Things,Stranger Things 4,9420000,,,19,false,
2022-10-09,TV (English),10,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,8860000,,,3,false,
2022-10-09,TV (Non-English),1,The Empress,The Empress: Season 1,59430000,,,2,false,
2022-10-09,TV (Non-English),2,High Water,High Water: Season 1,45840000,,,1,false,
2022-10-09,TV (Non-English),3,Little Women,Little Women: Limited Series,23580000,,,5,false,
2022-10-09,TV (Non-English),4,"El Rey, Vicente Fern�ndez","El Rey, Vicente Fern�ndez: Season 1",13750000,,,4,false,
2022-10-09,TV (Non-English),5,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,12220000,,,14,false,
2022-10-09,TV (Non-English),6,Alchemy of Souls,Alchemy of Souls: Part 1,9780000,,,14,false,
2022-10-09,TV (Non-English),7,Young Lady and Gentleman,N/A,8520000,,,7,false,
2022-10-09,TV (Non-English),8,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners: Season 1,8020000,,,4,false,
2022-10-09,TV (Non-English),9,Narco-Saints,Narco-Saints: Season 1,7580000,,,5,false,
2022-10-09,TV (Non-English),10,Diary of a Gigolo,Diary of a Gigolo: Season 1,7100000,,,5,false,
2022-10-02,Films (English),1,Lou,N/A,46190000,,,2,false,
2022-10-02,Films (English),2,Blonde,N/A,37340000,,,1,false,
2022-10-02,Films (English),3,Do Revenge,N/A,15920000,,,3,false,
2022-10-02,Films (English),4,A Jazzman's Blues,N/A,15670000,,,2,false,
2022-10-02,Films (English),5,Minions & More Volume 1,N/A,10530000,,,2,false,
2022-10-02,Films (English),6,Last Seen Alive,N/A,8110000,,,1,false,
2022-10-02,Films (English),7,Marauders,N/A,6700000,,,1,false,
2022-10-02,Films (English),8,Inheritance,N/A,6420000,,,1,false,
2022-10-02,Films (English),9,Father Stu,N/A,5450000,,,2,false,
2022-10-02,Films (English),10,Elysium,N/A,5170000,,,1,false,
2022-10-02,Films (Non-English),1,ATHENA,N/A,13600000,,,2,false,
2022-10-02,Films (Non-English),2,The Perfumier,N/A,4500000,,,2,false,
2022-10-02,Films (Non-English),3,Fullmetal Alchemist The Final Alchemy,N/A,4460000,,,2,false,
2022-10-02,Films (Non-English),4,Plan A Plan B,N/A,3920000,,,1,false,
2022-10-02,Films (Non-English),5,An�k�l�p�,N/A,2680000,,,1,false,
2022-10-02,Films (Non-English),6,No Limit,N/A,2220000,,,4,false,
2022-10-02,Films (Non-English),7,El Jerem�as,N/A,2210000,,,3,false,
2022-10-02,Films (Non-English),8,Loving Adults,N/A,2160000,,,6,false,
2022-10-02,Films (Non-English),9,Drifting Home,N/A,1720000,,,3,false,
2022-10-02,Films (Non-English),10,RRR (Hindi),N/A,1190000,,,15,false,
2022-10-02,TV (English),1,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,299840000,,,2,false,
2022-10-02,TV (English),2,Dynasty,Dynasty: Season 5,44610000,,,2,false,
2022-10-02,TV (English),3,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,26400000,,,3,false,
2022-10-02,TV (English),4,Cobra Kai,Cobra Kai: Season 5,20820000,,,4,false,
2022-10-02,TV (English),5,Heartbreak High,Heartbreak High: Season 1,14880000,,,2,false,
2022-10-02,TV (English),6,The Crown,The Crown: Season 1,12090000,,,4,false,
2022-10-02,TV (English),7,The Crown,The Crown: Season 2,11480000,,,3,false,
2022-10-02,TV (English),8,Stranger Things,Stranger Things 4,10340000,,,18,false,
2022-10-02,TV (English),9,Fate: The Winx Saga,Fate: The Winx Saga: Season 1,9560000,,,2,false,
2022-10-02,TV (English),10,Inside the World�s Toughest Prisons,Inside the World�s Toughest Prisons: Season 6,9130000,,,1,false,
2022-10-02,TV (Non-English),1,The Empress,The Empress: Season 1,47210000,,,1,false,
2022-10-02,TV (Non-English),2,Thai Cave Rescue,Thai Cave Rescue: Limited Series,21230000,,,2,false,
2022-10-02,TV (Non-English),3,"El Rey, Vicente Fern�ndez","El Rey, Vicente Fern�ndez: Season 1",20870000,,,3,false,
2022-10-02,TV (Non-English),4,Little Women,Little Women: Limited Series,18940000,,,4,false,
2022-10-02,TV (Non-English),5,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,13370000,,,13,false,
2022-10-02,TV (Non-English),6,Narco-Saints,Narco-Saints: Season 1,12080000,,,4,false,
2022-10-02,TV (Non-English),7,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners: Season 1,11090000,,,3,false,
2022-10-02,TV (Non-English),8,Alchemy of Souls,Alchemy of Souls: Part 1,10980000,,,13,false,
2022-10-02,TV (Non-English),9,Young Lady and Gentleman,N/A,10860000,,,6,false,
2022-10-02,TV (Non-English),10,Diary of a Gigolo,Diary of a Gigolo: Season 1,10200000,,,4,false,
2022-09-25,Films (English),1,Do Revenge,N/A,42550000,,,2,false,
2022-09-25,Films (English),2,Lou,N/A,40570000,,,1,false,
2022-09-25,Films (English),3,Father Stu,N/A,13770000,,,1,false,
2022-09-25,Films (English),4,I Used to Be Famous,N/A,11630000,,,1,false,
2022-09-25,Films (English),5,A Jazzman's Blues,N/A,7820000,,,1,false,
2022-09-25,Films (English),6,Me Time,N/A,6230000,,,5,false,
2022-09-25,Films (English),7,Minions & More Volume 1,N/A,5660000,,,1,false,
2022-09-25,Films (English),8,End of the Road,N/A,5540000,,,3,false,
2022-09-25,Films (English),9,This Is the End,N/A,5320000,,,2,false,
2022-09-25,Films (English),10,Dolittle,N/A,5130000,,,2,false,
2022-09-25,Films (Non-English),1,The Perfumier,N/A,9380000,,,1,false,
2022-09-25,Films (Non-English),2,ATHENA,N/A,6920000,,,1,false,
2022-09-25,Films (Non-English),3,No Limit,N/A,5800000,,,3,false,
2022-09-25,Films (Non-English),4,The Catholic School,N/A,4900000,,,2,false,
2022-09-25,Films (Non-English),5,Drifting Home,N/A,4730000,,,2,false,
2022-09-25,Films (Non-English),6,Mat Kilau,N/A,4130000,,,2,false,
2022-09-25,Films (Non-English),7,Loving Adults,N/A,3860000,,,5,false,
2022-09-25,Films (Non-English),8,El Jerem�as,N/A,3820000,,,2,false,
2022-09-25,Films (Non-English),9,Fullmetal Alchemist The Final Alchemy,N/A,3350000,,,1,false,
2022-09-25,Films (Non-English),10,Broad Peak,N/A,3210000,,,2,false,
2022-09-25,TV (English),1,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,196200000,,,1,false,
2022-09-25,TV (English),2,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,60970000,,,2,false,
2022-09-25,TV (English),3,Cobra Kai,Cobra Kai: Season 5,38120000,,,3,false,
2022-09-25,TV (English),4,The Crown,The Crown: Season 1,25690000,,,3,false,
2022-09-25,TV (English),5,Fate: The Winx Saga,Fate: The Winx Saga: Season 1,20250000,,,1,false,
2022-09-25,TV (English),6,Heartbreak High,Heartbreak High: Season 1,18250000,,,1,false,
2022-09-25,TV (English),7,The Crown,The Crown: Season 2,17520000,,,2,false,
2022-09-25,TV (English),8,Dynasty,Dynasty: Season 5,12830000,,,1,false,
2022-09-25,TV (English),9,The Imperfects,The Imperfects: Season 1,12760000,,,3,false,
2022-09-25,TV (English),10,Sins of Our Mother,Sins of Our Mother: Limited Series,12550000,,,2,false,
2022-09-25,TV (Non-English),1,"El Rey, Vicente Fern�ndez","El Rey, Vicente Fern�ndez: Season 1",33340000,,,2,false,
2022-09-25,TV (Non-English),2,Narco-Saints,Narco-Saints: Season 1,27440000,,,3,false,
2022-09-25,TV (Non-English),3,Diary of a Gigolo,Diary of a Gigolo: Season 1,18020000,,,3,false,
2022-09-25,TV (Non-English),4,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,16890000,,,12,false,
2022-09-25,TV (Non-English),5,Little Women,Little Women: Limited Series,15020000,,,3,false,
2022-09-25,TV (Non-English),6,Young Lady and Gentleman,N/A,14740000,,,5,false,
2022-09-25,TV (Non-English),7,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners: Season 1,13760000,,,2,false,
2022-09-25,TV (Non-English),8,Thai Cave Rescue,Thai Cave Rescue: Limited Series,13410000,,,1,false,
2022-09-25,TV (Non-English),9,Santo,Santo: Season 1,10650000,,,1,false,
2022-09-25,TV (Non-English),10,High Heat,High Heat: Season 1,10540000,,,6,false,
2022-09-18,Films (English),1,End of the Road,N/A,27190000,,,2,false,
2022-09-18,Films (English),2,Do Revenge,N/A,26670000,,,1,false,
2022-09-18,Films (English),3,Love in the Villa,N/A,8870000,,,3,false,
2022-09-18,Films (English),4,Me Time,N/A,7910000,,,4,false,
2022-09-18,Films (English),5,Morbius,N/A,7530000,,,2,false,
2022-09-18,Films (English),6,I Came By,N/A,7360000,,,3,false,
2022-09-18,Films (English),7,Despicable Me 2,N/A,7160000,,,9,false,
2022-09-18,Films (English),8,The Invisible Man,N/A,6530000,,,1,false,
2022-09-18,Films (English),9,Dolittle,N/A,5580000,,,1,false,
2022-09-18,Films (English),10,This Is the End,N/A,5250000,,,1,false,
2022-09-18,Films (Non-English),1,No Limit,N/A,25490000,,,2,false,
2022-09-18,Films (Non-English),2,The Catholic School,N/A,6430000,,,1,false,
2022-09-18,Films (Non-English),3,Ek Villain Returns,N/A,5160000,,,2,false,
2022-09-18,Films (Non-English),4,Loving Adults,N/A,4900000,,,4,false,
2022-09-18,Films (Non-English),5,Mat Kilau,N/A,3970000,,,1,false,
2022-09-18,Films (Non-English),6,Broad Peak,N/A,3390000,,,1,false,
2022-09-18,Films (Non-English),7,Jogi,N/A,3080000,,,1,false,
2022-09-18,Films (Non-English),8,El Jerem�as,N/A,2970000,,,1,false,
2022-09-18,Films (Non-English),9,Fenced In,N/A,2900000,,,3,false,
2022-09-18,Films (Non-English),10,Drifting Home,N/A,2370000,,,1,false,
2022-09-18,TV (English),1,Cobra Kai,Cobra Kai: Season 5,95550000,,,2,false,
2022-09-18,TV (English),2,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,48960000,,,1,false,
2022-09-18,TV (English),3,The Crown,The Crown: Season 1,40790000,,,2,false,
2022-09-18,TV (English),4,The Imperfects,The Imperfects: Season 1,35020000,,,2,false,
2022-09-18,TV (English),5,Devil in Ohio,Devil in Ohio: Limited Series,29300000,,,3,false,
2022-09-18,TV (English),6,Sins of Our Mother,Sins of Our Mother: Limited Series,24390000,,,1,false,
2022-09-18,TV (English),7,The Crown,The Crown: Season 2,16670000,,,1,false,
2022-09-18,TV (English),8,Love Is Blind,Love Is Blind: Season 2,14370000,,,6,false,
2022-09-18,TV (English),9,Stranger Things,Stranger Things 4,13480000,,,17,false,
2022-09-18,TV (English),10,The Sandman,The Sandman: Season 1,12220000,,,7,false,
2022-09-18,TV (Non-English),1,Narco-Saints,Narco-Saints: Season 1,62650000,,,2,false,
2022-09-18,TV (Non-English),2,Diary of a Gigolo,Diary of a Gigolo: Season 1,34410000,,,2,false,
2022-09-18,TV (Non-English),3,"El Rey, Vicente Fern�ndez","El Rey, Vicente Fern�ndez: Season 1",22710000,,,1,false,
2022-09-18,TV (Non-English),4,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,21970000,,,11,false,
2022-09-18,TV (Non-English),5,Young Lady and Gentleman,N/A,18490000,,,4,false,
2022-09-18,TV (Non-English),6,High Heat,High Heat: Season 1,16210000,,,5,false,
2022-09-18,TV (Non-English),7,The L�renskog Disappearance,The L�renskog Disappearance: Limited Series,16040000,,,1,false,
2022-09-18,TV (Non-English),8,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners: Season 1,14880000,,,1,false,
2022-09-18,TV (Non-English),9,Little Women,Little Women: Limited Series,12960000,,,2,false,
2022-09-18,TV (Non-English),10,Alchemy of Souls,Alchemy of Souls: Part 1,10890000,,,12,false,
2022-09-11,Films (English),1,End of the Road,N/A,30210000,,,1,false,
2022-09-11,Films (English),2,Love in the Villa,N/A,29530000,,,2,false,
2022-09-11,Films (English),3,I Came By,N/A,26800000,,,2,false,
2022-09-11,Films (English),4,Me Time,N/A,20660000,,,3,false,
2022-09-11,Films (English),5,Morbius,N/A,12200000,,,1,false,
2022-09-11,Films (English),6,White Chicks,N/A,9210000,,,1,false,
2022-09-11,Films (English),7,Despicable Me 2,N/A,7590000,,,8,false,
2022-09-11,Films (English),8,Hanna,N/A,7120000,,,1,false,
2022-09-11,Films (English),9,Triple 9,N/A,6530000,,,1,false,
2022-09-11,Films (English),10,Labor Day,N/A,6510000,,,1,false,
2022-09-11,Films (Non-English),1,No Limit,N/A,13530000,,,1,false,
2022-09-11,Films (Non-English),2,Loving Adults,N/A,12590000,,,3,false,
2022-09-11,Films (Non-English),3,Fenced In,N/A,9830000,,,2,false,
2022-09-11,Films (Non-English),4,Under Her Control,N/A,6550000,,,2,false,
2022-09-11,Films (Non-English),5,Ek Villain Returns,N/A,4750000,,,1,false,
2022-09-11,Films (Non-English),6,Seoul Vibe,N/A,3760000,,,3,false,
2022-09-11,Films (Non-English),7,HIT: The First Case,N/A,2700000,,,2,false,
2022-09-11,Films (Non-English),8,"For Better, for Worse",N/A,2540000,,,1,false,
2022-09-11,Films (Non-English),9,HollyBlood,N/A,2370000,,,1,false,
2022-09-11,Films (Non-English),10,The Festival of Troubadours,N/A,1960000,,,1,false,
2022-09-11,TV (English),1,Cobra Kai,Cobra Kai: Season 5,106700000,,,1,false,
2022-09-11,TV (English),2,Devil in Ohio,Devil in Ohio: Limited Series,70810000,,,2,false,
2022-09-11,TV (English),3,The Imperfects,The Imperfects: Season 1,24070000,,,1,false,
2022-09-11,TV (English),4,Dated and Related,Dated and Related: Season 1,19800000,,,1,false,
2022-09-11,TV (English),5,The Sandman,The Sandman: Season 1,19590000,,,6,false,
2022-09-11,TV (English),6,Partner Track,Partner Track: Season 1,18210000,,,3,false,
2022-09-11,TV (English),7,The Crown,The Crown: Season 1,17570000,,,1,false,
2022-09-11,TV (English),8,Stranger Things,Stranger Things 4,16560000,,,16,false,
2022-09-11,TV (English),9,Echoes,Echoes: Limited Series,14260000,,,4,false,
2022-09-11,TV (English),10,Manifest,Manifest: Season 1,12410000,,,19,false,
2022-09-11,TV (Non-English),1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,31640000,,,10,false,
2022-09-11,TV (Non-English),2,Diary of a Gigolo,Diary of a Gigolo: Season 1,27980000,,,1,false,
2022-09-11,TV (Non-English),3,High Heat,High Heat: Season 1,26990000,,,4,false,
2022-09-11,TV (Non-English),4,Young Lady and Gentleman,N/A,21480000,,,3,false,
2022-09-11,TV (Non-English),5,Narco-Saints,Narco-Saints: Season 1,20600000,,,1,false,
2022-09-11,TV (Non-English),6,Alchemy of Souls,Alchemy of Souls: Part 1,16840000,,,11,false,
2022-09-11,TV (Non-English),7,Little Women,Little Women: Limited Series,9970000,,,1,false,
2022-09-11,TV (Non-English),8,Pasi�n de Gavilanes,Pasi�n de Gavilanes: Season 2,9630000,,,8,false,
2022-09-11,TV (Non-English),9,Entrapped,Entrapped: Season 1,7900000,,,1,false,
2022-09-11,TV (Non-English),10,Family Secrets,Family Secrets: Season 1,7110000,,,2,false,
2022-09-04,Films (English),1,Me Time,N/A,56560000,,,2,false,
2022-09-04,Films (English),2,Love in the Villa,N/A,41220000,,,1,false,
2022-09-04,Films (English),3,I Came By,N/A,30790000,,,1,false,
2022-09-04,Films (English),4,That's Amor,N/A,17420000,,,2,false,
2022-09-04,Films (English),5,Look Both Ways,N/A,11780000,,,3,false,
2022-09-04,Films (English),6,Day Shift,N/A,9450000,,,4,false,
2022-09-04,Films (English),7,The Next 365 Days,N/A,9070000,,,3,false,
2022-09-04,Films (English),8,Purple Hearts,N/A,7520000,,,6,false,
2022-09-04,Films (English),9,The Gray Man,N/A,6260000,,,6,false,
2022-09-04,Films (English),10,Collateral,N/A,6100000,,,1,false,
2022-09-04,Films (Non-English),1,Loving Adults,N/A,29940000,,,2,false,
2022-09-04,Films (Non-English),2,Under Her Control,N/A,15700000,,,1,false,
2022-09-04,Films (Non-English),3,Fenced In,N/A,9410000,,,1,false,
2022-09-04,Films (Non-English),4,Seoul Vibe,N/A,8670000,,,2,false,
2022-09-04,Films (Non-English),5,HIT: The First Case,N/A,7300000,,,1,false,
